id,jozz,page,sura_no,sura_name_en,sura_name_ar,line_start,line_end,aya_no,aya_text,aya_text_emlaey,aya_tafseer
4233,24,478,41,Fuṣṣilat,"فُصِّلَت ",6,8,15,"فَأَمَّا عَادٞ فَٱسۡتَكۡبَرُواْ فِي ٱلۡأَرۡضِ بِغَيۡرِ ٱلۡحَقِّ وَقَالُواْ مَنۡ أَشَدُّ مِنَّا قُوَّةًۖ أَوَلَمۡ يَرَوۡاْ أَنَّ ٱللَّهَ ٱلَّذِي خَلَقَهُمۡ هُوَ أَشَدُّ مِنۡهُمۡ قُوَّةٗۖ وَكَانُواْ بِـَٔايَٰتِنَا يَجۡحَدُونَ ﰎ","فأما عاد فاستكبروا في الأرض بغير الحق وقالوا من أشد منا قوة أو لم يروا أن الله الذي خلقهم هو أشد منهم قوة وكانوا بآياتنا يجحدون","[15] فأما عاد قوم هود فقد استعلَوا في الأرض على العباد بغير حق، وقالوا في غرور: مَن أشد منا قوة؟ أولم يروا أن الله تعالى الذي خلقهم هو أشدُّ منهم قوة وبطشاً؟ وكانوا بأدلتنا وحججنا يجحدون."
4234,24,478,41,Fuṣṣilat,"فُصِّلَت ",9,11,16,"فَأَرۡسَلۡنَا عَلَيۡهِمۡ رِيحٗا صَرۡصَرٗا فِيٓ أَيَّامٖ نَّحِسَاتٖ لِّنُذِيقَهُمۡ عَذَابَ ٱلۡخِزۡيِ فِي ٱلۡحَيَوٰةِ ٱلدُّنۡيَاۖ وَلَعَذَابُ ٱلۡأٓخِرَةِ أَخۡزَىٰۖ وَهُمۡ لَا يُنصَرُونَ ﰏ","فأرسلنا عليهم ريحا صرصرا في أيام نحسات لنذيقهم عذاب الخزي في الحياة الدنيا ولعذاب الآخرة أخزى وهم لا ينصرون","[16] فأرسلنا عليهم ريحاً شديدة البرودة عالية الصوت في أيام مشؤومات عليهم؛ لنذيقهم عذاب الذل والهوان في الحياة الدنيا، ولَعذاب الآخرة أشد ذلّاً وهواناً، وهم لا يُنْصَرون بمنع العذاب عنهم."
4235,24,478,41,Fuṣṣilat,"فُصِّلَت ",11,12,17,"وَأَمَّا ثَمُودُ فَهَدَيۡنَٰهُمۡ فَٱسۡتَحَبُّواْ ٱلۡعَمَىٰ عَلَى ٱلۡهُدَىٰ فَأَخَذَتۡهُمۡ صَٰعِقَةُ ٱلۡعَذَابِ ٱلۡهُونِ بِمَا كَانُواْ يَكۡسِبُونَ ﰐ","وأما ثمود فهديناهم فاستحبوا العمى على الهدى فأخذتهم صاعقة العذاب الهون بما كانوا يكسبون","[17] وأما ثمود قوم صالح فقد بينَّا لهم سبيل الحق وطريق الرشد، فاختاروا العمى على الهدى، فأهلكتهم صاعقة العذاب المهين؛ بسبب ما كانوا يقترفون من الآثام بكفرهم بالله وتكذيبهم رسله."
4236,24,478,41,Fuṣṣilat,"فُصِّلَت ",13,13,18,"وَنَجَّيۡنَا ٱلَّذِينَ ءَامَنُواْ وَكَانُواْ يَتَّقُونَ ﰑ","ونجينا الذين آمنوا وكانوا يتقون","[18] ونجَّينا الذين آمنوا من العذاب الذي أخذ عاداً وثمود، وكان هؤلاء الناجون يخافون الله ويتقونه."
4237,24,478,41,Fuṣṣilat,"فُصِّلَت ",13,14,19,"وَيَوۡمَ يُحۡشَرُ أَعۡدَآءُ ٱللَّهِ إِلَى ٱلنَّارِ فَهُمۡ يُوزَعُونَ ﰒ","ويوم يحشر أعداء الله إلى النار فهم يوزعون","[19] ويوم يُحشر أعداء الله إلى نار جهنم تَرُدُّ زبانية العذاب أولَهم على آخرهم،"
4238,24,478,41,Fuṣṣilat,"فُصِّلَت ",14,15,20,"حَتَّىٰٓ إِذَا مَا جَآءُوهَا شَهِدَ عَلَيۡهِمۡ سَمۡعُهُمۡ وَأَبۡصَٰرُهُمۡ وَجُلُودُهُم بِمَا كَانُواْ يَعۡمَلُونَ ﰓ","حتى إذا ما جاءوها شهد عليهم سمعهم وأبصارهم وجلودهم بما كانوا يعملون","[20]  حتى إذا ما جاؤوا النار، وأنكروا جرائمهم شهد عليهم سمعهم وأبصارهم وجلودهم بما كانوا يعملون في الدنيا من الذنوب والآثام."
4239,24,479,41,Fuṣṣilat,"فُصِّلَت ",1,2,21,"وَقَالُواْ لِجُلُودِهِمۡ لِمَ شَهِدتُّمۡ عَلَيۡنَاۖ قَالُوٓاْ أَنطَقَنَا ٱللَّهُ ٱلَّذِيٓ أَنطَقَ كُلَّ شَيۡءٖۚ وَهُوَ خَلَقَكُمۡ أَوَّلَ مَرَّةٖ وَإِلَيۡهِ تُرۡجَعُونَ ﰔ","وقالوا لجلودهم لم شهدتم علينا قالوا أنطقنا الله الذي أنطق كل شيء وهو خلقكم أول مرة وإليه ترجعون","[21] وقال هؤلاء الذين يُحْشرون إلى النار من أعداء الله لجلودهم معاتبين: لِمَ شهدتم علينا؟ فأجابتهم جلودهم: أنطقَنا الله الذي أنطق كل شيء، وهو الذي خلقكم أول مرة ولم تكونوا شيئاً، وإليه مصيركم بعد الموت للحساب والجزاء."
4240,24,479,41,Fuṣṣilat,"فُصِّلَت ",3,4,22,"وَمَا كُنتُمۡ تَسۡتَتِرُونَ أَن يَشۡهَدَ عَلَيۡكُمۡ سَمۡعُكُمۡ وَلَآ أَبۡصَٰرُكُمۡ وَلَا جُلُودُكُمۡ وَلَٰكِن ظَنَنتُمۡ أَنَّ ٱللَّهَ لَا يَعۡلَمُ كَثِيرٗا مِّمَّا تَعۡمَلُونَ ﰕ","وما كنتم تستترون أن يشهد عليكم سمعكم ولا أبصاركم ولا جلودكم ولكن ظننتم أن الله لا يعلم كثيرا مما تعملون","[22] وما كنتم تَسْتَخْفون عند ارتكابكم المعاصي؛ خوفاً من أن يشهد عليكم سمعكم ولا أبصاركم ولا جلودكم يوم القيامة، ولكن ظننتم بارتكابكم المعاصيَ أن الله لا يعلم كثيراً من أعمالكم التي تعصون الله بها.    "
4241,24,479,41,Fuṣṣilat,"فُصِّلَت ",5,6,23,"وَذَٰلِكُمۡ ظَنُّكُمُ ٱلَّذِي ظَنَنتُم بِرَبِّكُمۡ أَرۡدَىٰكُمۡ فَأَصۡبَحۡتُم مِّنَ ٱلۡخَٰسِرِينَ ﰖ","وذلكم ظنكم الذي ظننتم بربكم أرداكم فأصبحتم من الخاسرين","[23] . وذلكم ظنكم السيِّئ الذي ظننتموه بربكم أهلككم، فأوردكم النار، فأصبحتم اليوم من الخاسرين الذين خسروا أنفسهم وأهليهم. "
4242,24,479,41,Fuṣṣilat,"فُصِّلَت ",6,7,24,"فَإِن يَصۡبِرُواْ فَٱلنَّارُ مَثۡوٗى لَّهُمۡۖ وَإِن يَسۡتَعۡتِبُواْ فَمَا هُم مِّنَ ٱلۡمُعۡتَبِينَ ﰗ","فإن يصبروا فالنار مثوى لهم وإن يستعتبوا فما هم من المعتبين","[24] فإن يصبروا على العذاب فالنار مأواهم، وإن يسألوا الرجوع إلى الدنيا؛ ليستأنفوا العمل الصالح لا يُجابوا إلى ذلك، ولا تُقبل لهم أعذار."
4243,24,479,41,Fuṣṣilat,"فُصِّلَت ",7,9,25,"۞ وَقَيَّضۡنَا لَهُمۡ قُرَنَآءَ فَزَيَّنُواْ لَهُم مَّا بَيۡنَ أَيۡدِيهِمۡ وَمَا خَلۡفَهُمۡ وَحَقَّ عَلَيۡهِمُ ٱلۡقَوۡلُ فِيٓ أُمَمٖ قَدۡ خَلَتۡ مِن قَبۡلِهِم مِّنَ ٱلۡجِنِّ وَٱلۡإِنسِۖ إِنَّهُمۡ كَانُواْ خَٰسِرِينَ ﰘ","وقيضنا لهم قرناء فزينوا لهم ما بين أيديهم وما خلفهم وحق عليهم القول في أمم قد خلت من قبلهم من الجن والإنس إنهم كانوا خاسرين","[25] وهيَّأْنا لهؤلاء الظالمين الجاحدين قرناء فاسدين من شياطين الإنس والجن، فزينوا لهم قبائح أعمالهم في الدنيا، ودعَوهم إلى لذاتها وشهواتها المحرمة، وزيَّنوا لهم ما خَلْفهم من أمور الآخرة، فأنسوهم ذِكرها، ودعَوهم إلى التكذيب بالمعاد، وبذلك استحقوا دخول النار في جملة أمم سابقة من كفرة الجن والإنس، إنهم كانوا خاسرين أعمالهم في الدنيا وأنفسهم وأهليهم يوم القيامة."
4244,24,479,41,Fuṣṣilat,"فُصِّلَت ",10,11,26,"وَقَالَ ٱلَّذِينَ كَفَرُواْ لَا تَسۡمَعُواْ لِهَٰذَا ٱلۡقُرۡءَانِ وَٱلۡغَوۡاْ فِيهِ لَعَلَّكُمۡ تَغۡلِبُونَ ﰙ","وقال الذين كفروا لا تسمعوا لهذا القرآن والغوا فيه لعلكم تغلبون","[26] وقال الكافرون بعضهم لبعض متواصين فيما بينهم: لا تسمعوا لهذا القرآن، ولا تطيعوه، ولا تنقادوا لأوامره، وارفعوا أصواتكم بالصياح والصفير والتخليط على محمد إذا قرأ القرآن؛ لعلكم تغلبونه، فيترك القراءة، وننتصر عليه."
4245,24,479,41,Fuṣṣilat,"فُصِّلَت ",11,12,27,"فَلَنُذِيقَنَّ ٱلَّذِينَ كَفَرُواْ عَذَابٗا شَدِيدٗا وَلَنَجۡزِيَنَّهُمۡ أَسۡوَأَ ٱلَّذِي كَانُواْ يَعۡمَلُونَ ﰚ","فلنذيقن الذين كفروا عذابا شديدا ولنجزينهم أسوأ الذي كانوا يعملون","[27] فلنذيقن الذين قالوا هذا القول عذاباً شديداً في الدنيا والآخرة، ولنجزينهم أسوأ ما كانوا يعملون من السيئات."
4246,24,479,41,Fuṣṣilat,"فُصِّلَت ",12,13,28,"ذَٰلِكَ جَزَآءُ أَعۡدَآءِ ٱللَّهِ ٱلنَّارُۖ لَهُمۡ فِيهَا دَارُ ٱلۡخُلۡدِ جَزَآءَۢ بِمَا كَانُواْ بِـَٔايَٰتِنَا يَجۡحَدُونَ ﰛ","ذلك جزاء أعداء الله النار لهم فيها دار الخلد جزاء بما كانوا بآياتنا يجحدون","[28] ذلك العذاب الشديد جزاءٌ عادل لأعداء الله، هو نار جهنم، لهم فيها دار الخلود الدائم؛ جزاء بما كانوا بحججنا وأدلتنا يجحدون في الدنيا. والآية دالة على عظم جريمة من صرف الناس عن القرآن العظيم، وصدَّهم عن تدبره وهدايته بأيِّ وسيلة كانت."
4247,24,479,41,Fuṣṣilat,"فُصِّلَت ",14,15,29,"وَقَالَ ٱلَّذِينَ كَفَرُواْ رَبَّنَآ أَرِنَا ٱلَّذَيۡنِ أَضَلَّانَا مِنَ ٱلۡجِنِّ وَٱلۡإِنسِ نَجۡعَلۡهُمَا تَحۡتَ أَقۡدَامِنَا لِيَكُونَا مِنَ ٱلۡأَسۡفَلِينَ ﰜ","وقال الذين كفروا ربنا أرنا اللذين أضلانا من الجن والإنس نجعلهما تحت أقدامنا ليكونا من الأسفلين","[29] وقال الذين كفروا بالله ورسوله، وهم في النار: ربنا أرنا اللذَين أضلَّانا من خلقك من الجن والإنس نجعلهما تحت أقدامنا؛ ليكونا في الدرك الأسفل من النار."
4248,24,480,41,Fuṣṣilat,"فُصِّلَت ",1,3,30,"إِنَّ ٱلَّذِينَ قَالُواْ رَبُّنَا ٱللَّهُ ثُمَّ ٱسۡتَقَٰمُواْ تَتَنَزَّلُ عَلَيۡهِمُ ٱلۡمَلَٰٓئِكَةُ أَلَّا تَخَافُواْ وَلَا تَحۡزَنُواْ وَأَبۡشِرُواْ بِٱلۡجَنَّةِ ٱلَّتِي كُنتُمۡ تُوعَدُونَ ﰝ","إن الذين قالوا ربنا الله ثم استقاموا تتنـزل عليهم الملائكة ألا تخافوا ولا تحزنوا وأبشروا بالجنة التي كنتم توعدون","[30] إن الذين قالوا ربنا الله تعالى وحده لا شريك له، ثم استقاموا على شريعته، تتنزل عليهم الملائكة عند الموت قائلين لهم: لا تخافوا من الموت وما بعده، ولا تحزنوا على ما تخلفونه وراءكم من أمور الدنيا، وأبشروا بالجنة التي كنتم توعدون بها."
4249,24,480,41,Fuṣṣilat,"فُصِّلَت ",3,5,31,"نَحۡنُ أَوۡلِيَآؤُكُمۡ فِي ٱلۡحَيَوٰةِ ٱلدُّنۡيَا وَفِي ٱلۡأٓخِرَةِۖ وَلَكُمۡ فِيهَا مَا تَشۡتَهِيٓ أَنفُسُكُمۡ وَلَكُمۡ فِيهَا مَا تَدَّعُونَ ﰞ","نحن أولياؤكم في الحياة الدنيا وفي الآخرة ولكم فيها ما تشتهي أنفسكم ولكم فيها ما تدعون","[31] وتقول لهم الملائكة: نحن أنصاركم في الحياة الدنيا، نسددكم ونحفظكم بأمر الله، وكذلك نكون معكم في الآخرة، ولكم في الجنة كل ما تشتهيه أنفسكم مما تختارونه، وتَقَرُّ به أعينكم، ومهما طلبتم من شيء وجدتموه بين أيديكم؛"
4250,24,480,41,Fuṣṣilat,"فُصِّلَت ",5,5,32,"نُزُلٗا مِّنۡ غَفُورٖ رَّحِيمٖ ﰟ","نـزلا من غفور رحيم","[32]  ضيافة وإنعاماً لكم مِن غفور لذنوبكم، رحيم بكم."
4251,24,480,41,Fuṣṣilat,"فُصِّلَت ",5,7,33,"وَمَنۡ أَحۡسَنُ قَوۡلٗا مِّمَّن دَعَآ إِلَى ٱللَّهِ وَعَمِلَ صَٰلِحٗا وَقَالَ إِنَّنِي مِنَ ٱلۡمُسۡلِمِينَ ﰠ","ومن أحسن قولا ممن دعا إلى الله وعمل صالحا وقال إنني من المسلمين","[33] لا أحد أحسن قولاً ممن دعا إلى توحيد الله وعبادته وحده وعمل صالحاً وقال: إنني من المسلمين المنقادين لأمر الله وشرعه. وفي الآية حث على الدعوة إلى الله سبحانه، وبيانُ فضل العلماء الداعين إليه على بصيرة، وَفْق ما جاء عن رسول الله محمد -صلى الله عليه وسلم-."
